meaning,example,order,word,numbering
480_1,祝〜幸福,2,480,480_1_2
480_1,随着经济的发展，人民的生活越来越幸福。,3,480,480_1_3
480_1,他的晚年过得很幸福。,4,480,480_1_4
481_1,思考方式/思考过程/思考训练,1,481,481_1_1
481_1,我无法理解他的思考方式。,2,481,481_1_2
481_1,我们要努力培养 自己独立思考的能力/自己的思考能力。,3,481,481_1_3
482_1,晋升为将军。,1,482,482_1_1
482_1,将军率领士兵冲向了战场。,2,482,482_1_2
482_1,作战中出现失误的将军被替换掉了。,3,482,482_1_3
483_1,宣传册,1,483,483_1_1
483_1,通过电视进行宣传，效果非常显著。,2,483,483_1_2
483_1,努力宣传新产品,3,483,483_1_3
483_1,宣传党的方针政策,4,483,483_1_4
484_1,爱好文学/爱好音乐,1,484,484_1_1
484_1,爵士乐爱好者/音乐爱好者/美术品爱好者/古董爱好者,2,484,484_1_2
484_1,一定报答各位对我们的关爱和支持。,3,484,484_1_3
485_1,测角度/测量角度,1,485,485_1_1
485_1,计算倾斜的角度,2,485,485_1_2
485_1,角度扩大/角度缩小,3,485,485_1_3
485_2,换个角度来看,1,485,485_2_1
485_2,他们站在不同的角度说话。,2,485,485_2_2
485_2,他非常善于从全新的角度去寻找解决问题的办法。,3,485,485_2_3
486_1,下结论/作出结论,1,486,486_1_1
486_1,从结论来说/从结论说起,2,486,486_1_2
486_1,继续审议，一直到得出结论,3,486,486_1_3
486_1,我认为从这样的前提出发，很难得出正确的结论。,4,486,486_1_4
487_1,作为商人很成功/作为商人出人头地,1,487,487_1_1
487_1,古代，商人的地位一直比较低下。,2,487,487_1_2
487_1,市场上挤满了商人和顾客。,3,487,487_1_3
488_1,在商业街购物,1,488,488_1_1
488_1,开商店/商店开业/商店停业,2,488,488_1_2
488_1,商店的开门时间/商店的关门时间,3,488,488_1_3
489_1,消耗时间/消耗体力/消耗精力,1,489,489_1_1
489_1,不要在没有意义的事情上消耗 时间/精力。,2,489,489_1_2
489_1,降低能源消耗量/降低燃料消耗量,3,489,489_1_3
489_1,消耗品,4,489,489_1_4
489_1,不要因不必要的误会而消耗感情。,5,489,489_1_5
490_1,〔邀请朋友来家里吃饭〕,1,490,490_1_1
490_1,〔没有受到邀请的客人〕,2,490,490_1_2
490_1,〔结婚请柬到了。〕,3,490,490_1_3
490_2,他正在客厅招待客人。,1,490,490_2_1
490_3,他在那家饭馆儿做招待。,1,490,490_3_1
491_1,〔面临严峻的问题〕,1,491,491_1_1
491_1,〔农作物受灾严重。〕,2,491,491_1_2
491_1,〔陷入严重的低迷状态〕,3,491,491_1_3
491_1,〔认真接受选举结果〕,4,491,491_1_4
491_2,印象深刻,1,491,491_2_1
491_3,他看问题看得很深刻。,1,491,491_3_1
492_1,列车/汽车 震动剧烈。,1,492,492_1_1
492_1,能感到轻微震动的地震,2,492,492_1_2
492_1,船随着波涛上下振动,3,492,492_1_3
492_2,〔屋子里臭气熏天。〕,1,492,492_2_1
493_1,生产电力/供应电力/消费电力,1,493,493_1_1
493_1,节省电力消耗,2,493,493_1_2
493_1,夏季电力供应不足。,3,493,493_1_3
494_1,他热心于改进业务。,1,494,494_1_1
494_1,热心学习/热心工作,2,494,494_1_2
494_1,召集热心于研究的精锐人员,3,494,494_1_3
495_1,测定年代/推测年代,1,495,495_1_1
495_1,按年代排序/按年代整理,2,495,495_1_2
495_1,年代不详的作品,3,495,495_1_3
495_2,1900年代,1,495,495_2_1
495_2,20世纪80年代,2,495,495_2_2
495_2,2000年代,3,495,495_2_3
495_3,〔同一年龄段的人〕,1,495,495_3_1
495_3,〔从消费倾向上可以看出不同年龄段的差异〕,2,495,495_3_2
496_1,高级官僚/底层官僚/实务官僚/经济官僚,1,496,496_1_1
496_1,官僚社会/官僚文化,2,496,496_1_2
496_1,官员主管的项目,3,496,496_1_3
496_2,官僚氛围/官僚态度,1,496,496_2_1
496_2,对这种官僚作派感到很气愤,2,496,496_2_2
497_1,〔目睹罕见的情景〕,1,497,497_1_1
497_1,〔电视上报道很残酷的景象〕,2,497,497_1_2
497_1,〔很熟悉的景象〕,3,497,497_1_3
497_2,好一派草原光景！,1,497,497_2_1
497_3,这顿饭，照例要花去一个小时的光景。,1,497,497_3_1
498_1,合成照片/合成纤维/合成物质/合成树脂,1,498,498_1_1
498_1,语音合成,2,498,498_1_2
498_1,合成各种物质制作新材料,3,498,498_1_3
499_1,色彩鲜明/色彩华丽/色彩斑斓/色彩丰富,1,499,499_1_1
499_1,色彩的搭配很协调,2,499,499_1_2
499_1,色彩混合/把色彩混合起来,3,499,499_1_3
499_2,政治色彩浓厚的团体,1,499,499_2_1
499_2,这个作品充满了浪漫主义色彩。,2,499,499_2_2
500_1,死亡事故/宣告死亡/死亡保险/死亡消息,1,500,500_1_1
500_1,因事故/火灾/疾病 而死亡,2,500,500_1_2
500_1,医生宣告病人已经死亡。,3,500,500_1_3
500_1,此次事故造成10人死亡。,4,500,500_1_4
501_1,还有些富余。,1,501,501_1_1
501_1,入场人数比昨天少一点儿。,2,501,501_1_2
501_1,需要一些钱。,3,501,501_1_3
501_1,讨论关于发展教育的若干问题。,4,501,501_1_4
502_1,对〜表示亲切,1,502,502_1_1
502_1,过分亲切,2,502,502_1_2
502_1,亲切地招待客人,3,502,502_1_3
502_1,亲切地说明/亲切地教导,4,502,502_1_4
502_1,老师的亲切教导使他非常感动。,5,502,502_1_5
502_2,回到母校，倍感亲切。,1,502,502_2_1
503_1,人类化石/现在的人类,1,503,503_1_1
503_1,人类史上最早……,2,503,503_1_2
503_1,为了人类的和平与共存而努力,3,503,503_1_3
503_1,关系到全人类命运的事,4,503,503_1_4
504_1,石油产品/石油液化气取暖炉,1,504,504_1_1
504_1,这个地区产石油。,2,504,504_1_2
504_1,开采石油/生产石油/炼制石油/节约石油,3,504,504_1_3
504_1,开发可替代石油的燃料,4,504,504_1_4
505_1,色彩鲜明/影像鲜明,1,505,505_1_1
505_1,那时的事情记得很鲜明。,2,505,505_1_2
505_1,雾气一散，地形就变得十分鲜明。,3,505,505_1_3
505_2,鲜明立场,1,505,505_2_1
505_2,对于这件事，他的态度十分鲜明且坚定。,2,505,505_2_2
505_2,在野党展开鲜明性竞争,3,505,505_2_3
506_1,指令系统/指挥系统/交通信号系统/理论体系/思想体系,1,506,506_1_1
506_1,建立体系/建设体系/掌握体系/组成体系,2,506,506_1_2
506_1,形成体系,3,506,506_1_3
506_1,系统地分类/系统地整理/系统地思考,4,506,506_1_4
506_1,漠视指令系统/指挥系统的处理方式●類系统,5,506,506_1_5
507_1,停止信号/停止命令,1,507,507_1_1
507_1,车在路口停下来。,2,507,507_1_2
507_1,机器突然停止运转。,3,507,507_1_3
507_2,停止营业/停赛/停止资格/停止执行刑罚,1,507,507_2_1
507_2,停止发行报纸,2,507,507_2_2
508_1,两条直线平行,1,508,508_1_1
508_1,公路与海岸线平行伸展。,2,508,508_1_2
508_1,双方的立场处于平行线状态。,3,508,508_1_3
508_1,平行理论,4,508,508_1_4
508_2,两个实验同时进行。,1,508,508_2_1
508_2,同时作业/平行作业,2,508,508_2_2
508_3,平行机关,1,508,508_3_1
509_1,自由贸易/保护贸易/东方贸易,1,509,509_1_1
509_1,贸易往来/贸易纠纷/贸易逆差,2,509,509_1_2
509_1,与多国进行贸易往来。,3,509,509_1_3
509_1,因贸易港口而繁荣,4,509,509_1_4
510_1,他的目标很明确。,1,510,510_1_1
510_1,文章的主旨明确。,2,510,510_1_2
510_1,明确记录,3,510,510_1_3
510_1,你的立场要明确。,4,510,510_1_4
510_2,你要明确你的人生目标。,1,510,510_2_1
511_1,因违反法律而被捕/因违反法律而被拘留/因违反法律而被驱逐出境,1,511,511_1_1
511_1,违反交通法规,2,511,511_1_2
511_1,违反规则，就要受到严厉的惩罚。,3,511,511_1_3
512_1,身份的区别/性别的区别/年龄的区别/人种的区别/国籍的区别,1,512,512_1_1
512_1,这种衣服没有 男女的区别/男女之分。,2,512,512_1_2
512_1,文明与文化这两个概念既有区别也有联系。,3,512,512_1_3
512_1,不论本国公民还是外国公民都使用同样的文件格式。,4,512,512_1_4
512_2,区别善恶是非,1,512,512_2_1
512_2,他会分辨小鸡的公母。,2,512,512_2_2
512_2,要区别使用这两个词语。,3,512,512_2_3
513_1,持续干旱/持续梅雨/持续不景气/持续战争,1,513,513_1_1
513_1,继续（坚持）学习/继续（坚持）工作/坚持上班/坚持抵抗运动,2,513,513_1_2
513_1,天气 一直很好/一直不太好/一直很热/一直很冷,3,513,513_1_3
513_1,多年来持续不断的研究终于结出了硕果。,4,513,513_1_4
513_1,虽然开始下起了小雨，但是比赛仍在继续进行。,5,513,513_1_5
514_1,以〜为原料的产品,1,514,514_1_1
514_1,以〜为原料制作〜,2,514,514_1_2
514_1,这是 化妆品/医药品/布料 的原料。,3,514,514_1_3
514_1,因缺乏原料影响生产,4,514,514_1_4
515_1,古代社会/古代历史/古代国家/古代城市/古代帝国/古代遗迹/古代文物,1,515,515_1_1
515_1,研究古代史的重要资料,2,515,515_1_2
515_1,中国古代有着璀璨的文明。,3,515,515_1_3
516_1,各位光临本店的顾客请注意。,1,516,516_1_1
516_1,热心为顾客服务,2,516,516_1_2
516_1,顾客盈门,3,516,516_1_3
516_1,顾客就是上帝。,4,516,516_1_4
516_2,〔欢迎广大老顾客光临〕,1,516,516_2_1
516_2,〔老顾客优惠活动〕,2,516,516_2_2
517_1,根本原因/根本原则/根本原理,1,517,517_1_1
517_1,探讨问题的根源,2,517,517_1_2
517_1,争取从根本解决问题,3,517,517_1_3
517_1,社会进步的根本在于经济的发展。,4,517,517_1_4
517_1,从根本解决 矛盾/问题,5,517,517_1_5
517_2,〔他天性善良。〕,1,517,517_2_1
517_2,〔不能把女儿嫁给一个不知根底的人。〕,2,517,517_2_2
517_3,最根本的问题,1,517,517_3_1
517_3,生活的根本问题就是选择什么样的生活方式。,2,517,517_3_2
517_4,问题已经得到根本解决。,1,517,517_4_1
517_5,他根本就没有把你当朋友。,1,517,517_5_1
517_6,他根本就没想到会发生这样的事情。,1,517,517_6_1
518_1,地方自治/学生自治/市民自治/居民自治,1,518,518_1_1
518_1,自治团体/自治机构/自治行政,2,518,518_1_2
518_1,培养自治精神,3,518,518_1_3
518_1,管辖权移交给地方自治团体,4,518,518_1_4
518_1,学生自治会主办的活动,5,518,518_1_5
518_1,中国有五个民族自治区。,6,518,518_1_6
519_1,行政首都/政治首都/经济首都,1,519,519_1_1
519_1,迁移首都,2,519,519_1_2
519_1,探访各国的首都,3,519,519_1_3
519_1,首都经济圈的地价上涨,4,519,519_1_4
519_1,这个城市很久以来一直是这个国家的首都。,5,519,519_1_5
520_1,推进装置,1,520,520_1_1
520_1,推进机/推进器/推动机,2,520,520_1_2
520_1,推进火箭的高性能发动机,3,520,520_1_3
520_2,重点推进项目/重点推进方向/重点推进主体,1,520,520_2_1
520_2,推进改革/推进新项目/推进新制度的实施,2,520,520_2_2
520_2,推进义务教育,3,520,520_2_3
520_2,推进城市绿化建设,4,520,520_2_4
520_3,突破敌人防线，向前推进。,1,520,520_3_1
520_4,作为你的朋友，我是不可能把你推进火坑里去的。,1,520,520_4_1
521_1,扩张势力/伸展势力,1,521,521_1_1
521_1,台风势力减弱。,2,521,521_1_2
521_1,幕后势力 竞争/争夺 激烈。,3,521,521_1_3
521_1,敌人的势力还很强大。,4,521,521_1_4
521_2,保守势力/进步势力/主导势力/核心势力,1,521,521_2_1
521_2,黑恶势力/危险势力 威胁着政权。,2,521,521_2_2
522_1,创作小说/创作戏曲,1,522,522_1_1
522_1,这篇文章仿效了其他作品，不是原创作品。,2,522,522_1_2
522_1,资助艺术家们的创作活动,3,522,522_1_3
522_1,创制新式器具,4,522,522_1_4
522_2,〔那些虚无有的事都是他编的。〕,1,522,522_2_1
522_2,〔那些借口都是他编的。〕,2,522,522_2_2
523_1,现地适应性训练,1,523,523_1_1
523_1,适应时差/适应环境/适应变化/适应新工作,2,523,523_1_2
523_1,他已经完全适应了上海的生活。,3,523,523_1_3
523_1,生物在适应自然变化的过程中进化。,4,523,523_1_4
523_1,适应力强/适应力差,5,523,523_1_5
523_1,他以前移民到外国/去留学，但因无法适应当地生活，又回来了。,6,523,523_1_6
524_1,同一规格/同一价格,1,524,524_1_1
524_1,我的想法和你的想法几乎相同。,2,524,524_1_2
524_1,像对待成人一样,3,524,524_1_3
524_1,我们酒店的所有分店都提供相同水平的服务。,4,524,524_1_4
524_2,同一人物,1,524,524_2_1
524_2,两个人对同一事件的理解不同。,2,524,524_2_2
524_2,两个词语指的是同一对象。,3,524,524_2_3
525_1,火山爆发/煤气爆炸/客机爆炸,1,525,525_1_1
525_1,因 炸弹/ 地雷/ 火药 爆炸，而严重受伤。,2,525,525_1_2
525_1,爆炸事故造成大量人员伤亡。,3,525,525_1_3
525_1,该物体是易爆物，要多加注意。,4,525,525_1_4
525_2,民愤爆发,1,525,525_2_1
525_2,新产品/新歌/新作品 的反响火爆。,2,525,525_2_2
525_2,突然他的创作灵感爆发，开始奋笔疾书。,3,525,525_2_3
525_2,情绪爆发，放声大哭。,4,525,525_2_4
525_3,战争爆发,1,525,525_3_1
525_3,新一轮的金融危机已经在全球爆发了。,2,525,525_3_2
526_1,拆解收音机/拆解钟表,1,526,526_1_1
526_1,这个家具是组装的，可以拆解和组装。,2,526,526_1_2
526_1,"拆装手枪的训练중국어에서는 보통 추상적인 대상에만 사용한다. 예컨대 물리학에서 ‘힘의 분해’, 수학에서 ‘인수분해’ 등을 들 수 있다.",3,526,526_1_3
526_2,电气分解,1,526,526_2_1
526_2,分解脂肪的酵素不足,2,526,526_2_2
526_2,水可以分解为氢气和氧气。,3,526,526_2_3
526_3,如果能够促使敌人内部分解，我们就很容易取胜了。,1,526,526_3_1
526_4,不容分解,1,526,526_4_1
526_4,且听下回分解,2,526,526_4_2
527_1,修正轨道,1,527,527_1_1
527_1,修正预算/修正计划/修改剧本/修正错字/修正程序错误,2,527,527_1_2
527_1,计划需要全面修正,3,527,527_1_3
528_1,追尾事故,1,528,528_1_1
528_1,与患者接触的话，容易被传染。,2,528,528_1_2
528_1,铁接触水的话会生锈。,3,528,528_1_3
528_2,与对方国家的高级官员接触,1,528,528_2_1
528_2,断绝与外部的接触,2,528,528_2_2
528_2,推销员的工作特性是要与各种人接触。,3,528,528_2_3
529_1,和平宣言/人权宣言/独立宣言/停战宣言/绝交宣言/开幕宣言/闭幕宣言,1,529,529_1_1
529_1,宣布开幕的会长的话语响彻耳边。,2,529,529_1_2
529_1,他宣布不结婚。,3,529,529_1_3
530_1,第二次世界大战,1,530,530_1_1
530_1,举行大战,2,530,530_1_2
530_1,两支队伍已经集结完毕，准备大战一场。,3,530,530_1_3
531_1,有势力的人物/有影响力的报纸,1,531,531_1_1
531_1,地球气温上升的学说被广泛接受。,2,531,531_1_2
531_1,得到了有力的证言。,3,531,531_1_3
531_2,有力的候补,1,531,531_2_1
531_2,他是冠军的有力争夺者。,2,531,531_2_2
531_2,继任人选中，A是最有力的。,3,531,531_2_3
531_2,情势会好转的预测最有力。,4,531,531_2_4
531_3,他有力地反驳了对手的观点。,1,531,531_3_1
532_1,开幕的钟声响起,1,532,532_1_1
532_1,已经七点了，戏恐怕已经开幕了。,2,532,532_1_2
532_1,下周奥运会就要开幕了。,3,532,532_1_3
532_1,电影节开幕/国际大会开幕,4,532,532_1_4
532_2,〔宇宙时代拉开帷幕〕,1,532,532_2_1
532_2,〔和平与共存的时代拉开了帷幕。〕,2,532,532_2_2
533_1,他经过长时间的修行，终于觉悟到了真理。,1,533,533_1_1
533_2,〔决心很大/决心坚定/下定决心〕,1,533,533_2_1
533_2,〔做好思想准备〕,2,533,533_2_2
533_2,〔做好死的思想准备/做好吃亏的心理准备/做好吃苦的心理准备〕,3,533,533_2_3
533_2,〔决一死战〕,4,533,533_2_4
533_2,〔虽然已经预想到有可能会出大事，提前做好了心理准备，但造成的心理冲击还是不小。〕,5,533,533_2_5
533_2,〔已经做好了要等很长时间的心理准备。〕,6,533,533_2_6
534_1,发展过程/进行过程,1,534,534_1_1
534_1,明确研究过程,2,534,534_1_2
534_1,现在的体制处于崩溃中。,3,534,534_1_3
534_1,这种事过程胜于结果。,4,534,534_1_4
534_1,整个事情进展的过程很顺利。,5,534,534_1_5
535_1,居住地区/居住期间/居住地不明,1,535,535_1_1
535_1,他目前居住在上海。,2,535,535_1_2
535_1,他在外国居住有十年了。,3,535,535_1_3
535_1,居住在外的同胞,4,535,535_1_4
535_1,居住地/居住者,5,535,535_1_5
536_1,偶然事件/偶然的事故,1,536,536_1_1
536_1,偶然的一致,2,536,536_1_2
536_1,偶然的相识/偶然的机会,3,536,536_1_3
536_1,散步时偶然遇到了朋友。,4,536,536_1_4
536_2,偶然间想起往事，还是会觉得难过。,1,536,536_2_1
537_1,发生地震/感到地震,1,537,537_1_1
537_1,发生了五级的地震,2,537,537_1_2
537_1,开展地震逃生训练,3,537,537_1_3
537_1,大地震造成很多建筑倒塌。,4,537,537_1_4
538_1,资本筹备/资本不足/资本积累/资本市场,1,538,538_1_1
538_1,聚集资本/筹备资本/耗光资本/丧失资本,2,538,538_1_2
538_1,资本不足/资本蒸发,3,538,538_1_3
538_1,从小资本开始做生意,4,538,538_1_4
538_1,以退休金作为资本开餐厅,5,538,538_1_5
538_2,健康/年轻 也是很大的资本。,1,538,538_2_1
538_2,以这个领域的经验为资本开始做生意,2,538,538_2_2
538_2,接受过高等教育是他获得这份工作的资本。,3,538,538_2_3
539_1,进步政党/保守政党/院内政党/院外政党,1,539,539_1_1
539_1,政党政治,2,539,539_1_2
539_1,结成政党/政党解体,3,539,539_1_3
539_1,加入政党,4,539,539_1_4
539_1,退出政党,5,539,539_1_5
539_1,成立新政党,6,539,539_1_6
539_1,各政党代表在议会上演讲,7,539,539_1_7
539_1,各政党选拔参加议员选举的候选人,8,539,539_1_8
540_1,两代人之间的对立/劳资对立/左右翼之间的对立,1,540,540_1_1
540_1,两种主张形成针锋相对的对立局面。,2,540,540_1_2
540_1,双方意见对立,3,540,540_1_3
540_1,双方的对立逐渐激化,4,540,540_1_4
540_1,对立情绪,5,540,540_1_5
541_1,大众音乐/大众歌曲/大众艺术/大众文学,1,541,541_1_1
541_1,获得大众的支持,2,541,541_1_2
541_1,大众化餐饮/大众化餐厅/大众化酒店/大众化服装,3,541,541_1_3
541_1,得到大众的好评,4,541,541_1_4
541_1,在大众面前演讲/在大众面前表演/在大众面前演奏,5,541,541_1_5
541_1,大众性人气/大众名声/群众基础,6,541,541_1_6
541_1,电脑大众化,7,541,541_1_7
542_1,歌唱大地的美好,1,542,542_1_1
542_1,为守护母亲大地而进行的斗争,2,542,542_1_2
542_1,春雨湿润了大地。,3,542,542_1_3
542_1,得到富饶大地的恩惠,4,542,542_1_4
543_1,通过仪式,1,543,543_1_1
543_1,通过市中心/通过隧道/通过上空,2,543,543_1_2
543_1,这条江贯穿辽阔的平原地区。,3,543,543_1_3
543_2,顺利通过,1,543,543_2_1
543_2,通过预赛/通过审议/通过委员会,2,543,543_2_2
543_2,大家举手表决通过了新的提案。,3,543,543_2_3
543_2,法案通过了常任委员会的审议。,4,543,543_2_4
544_1,动力供给装置,1,544,544_1_1
544_1,发动机为汽车提供动力。,2,544,544_1_2
544_1,以 电气/油/水 为动力的机械,3,544,544_1_3
544_2,出口/储蓄 是经济发展的动力。,1,544,544_2_1
544_2,人民大众是社会发展的基本动力。,2,544,544_2_2
544_2,要推进此项事业，需要不少动力。,3,544,544_2_3
544_2,动力减弱/动力不足,4,544,544_2_4
545_1,洒农药/喷洒农药,1,545,545_1_1
545_1,从农作物中检查出禁止使用的农药,2,545,545_1_2
545_1,栽培无农药蔬菜,3,545,545_1_3
545_1,农药的使用提高了农作物的产量。,4,545,545_1_4
546_1,犯罪行为/犯罪前科/打击犯罪/预防犯罪,1,546,546_1_1
546_1,暴力犯罪/经济犯罪/智能型犯罪,2,546,546_1_2
546_1,打击犯罪/预防犯罪/犯罪,3,546,546_1_3
546_1,有隐瞒犯罪的嫌疑。,4,546,546_1_4
546_1,那是重大犯罪行为。,5,546,546_1_5
546_1,大城市的犯罪率呈增长趋势。,6,546,546_1_6
547_1,核武器/化学武器/常规武器/尖端武器/大规模杀伤性武器,1,547,547_1_1
547_1,武器持有者禁止入场。,2,547,547_1_2
547_1,开发新武器,3,547,547_1_3
547_2,以 口才/交际能力 为武器获得成功,1,547,547_2_1
547_2,良好的社交能力是在社会上取得成功的武器。,2,547,547_2_2
548_1,升为部长,1,548,548_1_1
548_1,曾任总务处处长,2,548,548_1_2
548_1,部长会议,3,548,548_1_3
549_1,高压锅,1,549,549_1_1
549_1,高度越高，大气压力越低。,2,549,549_1_2
549_1,如果增加压力，气体的体积就会变小。,3,549,549_1_3
549_2,权力的压力很大/外在压力很大/来自上层的压力很大,1,549,549_2_1
549_2,受到/感到 外在的 压力/上层的压力,2,549,549_2_2
549_2,屈服于压力,3,549,549_2_3
549_2,为坚持自己的意愿而施加压力,4,549,549_2_4
549_2,工作压力很大。/工作负担很大。,5,549,549_2_5
550_1,高气压/低气压/气压槽,1,550,550_1_1
550_1,越往高处走，气压越低。,2,550,550_1_2
550_1,提高气压/降低气压,3,550,550_1_3
551_1,理论与实际结合起来研究,1,551,551_1_1
551_1,机械的连接部分松动了。,2,551,551_1_2
551_1,一个氧原子和两个氢原子结合后构成水分子。,3,551,551_1_3
551_1,两个词语结合后形成一个新的词语。,4,551,551_1_4
551_2,恋爱三年后，他们终于结合了。,1,551,551_2_1
552_1,〔官方活动/官方日程/官方访问/官方晚宴/官方会谈/官方立场〕,1,552,552_1_1
552_1,〔政府公布官方 见解/立场〕,2,552,552_1_2
552_1,〔正式谈论/正式发表〕,3,552,552_1_3
552_2,求长方形的面积公式,1,552,552_2_1
552_2,使用公式求梯形面积,2,552,552_2_2
552_2,按照公式解题,3,552,552_2_3
552_3,遇到新问题时没有公式可套。,1,552,552_3_1
553_1,财产目录/财产继承/财产管理/财产增值,1,553,553_1_1
553_1,公共财产/私有财产,2,553,553_1_2
553_1,积聚财产/积累财产/增加财产/荡尽财产/丧失财产/转让财产/继承财产/没收财产,3,553,553_1_3
553_2,健康/经验/家人 是宝贵的财产。,1,553,553_2_1
554_1,发布重大消息/重大事件/重大新闻/重大任务/重大事态,1,554,554_1_1
554_1,重大事件/重大失误/重大错误/重大局面/重大关头/重大决定,2,554,554_1_2
554_1,肩负重任，责任重大。,3,554,554_1_3
555_1,试图接近/禁止接近/阻止接近,1,555,555_1_1
555_1,台风正向我国靠近。,2,555,555_1_2
555_1,他带着不良企图接近我。,3,555,555_1_3
555_1,双方通过协商，意见逐渐接近。,4,555,555_1_4
555_2,两人的性格很接近。,1,555,555_2_1
555_2,他俩因爱好接近而走在了一起。,2,555,555_2_2
556_1,进军大陆,1,556,556_1_1
556_1,走遍大陆/横贯大陆,2,556,556_1_2
556_1,两个大陆之间有一个海峡。,3,556,556_1_3
556_1,大陆势力与海洋势力相冲突。,4,556,556_1_4
556_1,大陆气质/大陆性风土/大陆性的气氛/大陆性的风貌,5,556,556_1_5
557_1,适合种水稻的 气候/土壤,1,557,557_1_1
557_1,适合隐藏的场地,2,557,557_1_2
557_1,在环境影响评估中受到恰当评定,3,557,557_1_3
557_2,我的建议好像不大适合他的想法。,1,557,557_2_1
558_1,反映现实/反映社会/反映时代特征,1,558,558_1_1
558_1,提高高考成绩中 平时成绩/实际技能 的反映比率,2,558,558_1_2
558_1,把市民的意见反映在政治上,3,558,558_1_3
558_1,把审查委员的意见反映到论文中,4,558,558_1_4
558_2,黄昏虽然来临，但因雪光的反映，窗外依然很明亮。,1,558,558_2_1
558_2,阳光反射在湖面上。,2,558,558_2_2
558_2,月光的投影非常美丽。,3,558,558_2_3
558_3,我们向老板反映了公司最近出现的异常情况。,1,558,558_3_1
558_4,"我们要向你们反映, 你们把食堂办得太差了。",1,558,558_4_1
559_1,人口分布,1,559,559_1_1
559_1,中国鳄鱼主要分布在长江流域。,2,559,559_1_2
559_1,广泛分布于全国各地的植物,3,559,559_1_3
559_1,调查旧石器时代文物出土地区的分布,4,559,559_1_4
559_1,销售网点遍布全国。,5,559,559_1_5
560_1,月球是地球的卫星。,1,560,560_1_1
560_1,发现木星的新卫星,2,560,560_1_2
560_2,卫星直播/卫星通讯,1,560,560_2_1
560_2,收到来自卫星的信号,2,560,560_2_2
560_3,卫星城市/卫星国家,1,560,560_3_1
560_3,住在卫星城市，去附近的大城市工作。,2,560,560_3_2
560_3,沦落为大国的 卫星国/卫星国家。,3,560,560_3_3
561_1,确定日期/确定通报/确定申报,1,561,561_1_1
561_1,确定日期/确定场所/确定计划/确定参加人数,2,561,561_1_2
561_1,我们需要根据人数确定工作范围。,3,561,561_1_3
561_2,给我一个确定的答复。,1,561,561_2_1
561_2,他被 录取/当选 是确定无疑的。,2,561,561_2_2
561_2,排除不确定因素。,3,561,561_2_3
562_1,可怜的身世/可怜的处境/可怜的人生,1,562,562_1_1
562_1,他这么小就失去了父母，真可怜。,2,562,562_1_2
562_1,年老生病的老人处境非常可怜。,3,562,562_1_3
562_2,他每月的工资少得可怜。,1,562,562_2_1
562_3,对这种一贯做坏事的人，绝不能可怜他。,1,562,562_3_1
562_4,〔惹人喜爱的女孩儿(楚楚可怜的女孩儿)/讨人喜欢的花〕,1,562,562_4_1
562_4,〔少女可爱的样子/楚楚可怜的眼睛〕C 중국어에서는 이 의미를 나타내려면 '可怜'만을 쓸 수는 없고 '楚楚可怜'이라고 해야 함.,2,562,562_4_2
563_1,气象现象/气象信息/气象观测/气象预报/气象变化/气象灾害,1,563,563_1_1
563_1,高山地区气象变化无常。,2,563,563_1_2
563_1,注意气象情报,3,563,563_1_3
563_2,黄河壶口瀑布水流湍急，有气吞山河的气象。,1,563,563_2_1
563_3,祖国大好河山气象万千。,1,563,563_3_1
563_4,农作物经过旱灾也有复生气象，真有些奇妙。,1,563,563_4_1
564_1,国防义务/纳税义务,1,564,564_1_1
564_1,义务教育,2,564,564_1_2
564_1,履行义务/尽义务,3,564,564_1_3
564_1,这是全民的义务。,4,564,564_1_4
564_1,因义务感而做,5,564,564_1_5
564_2,义务劳动/义务演出/义务授课,1,564,564_2_1
565_1,呈“〈” 形的建筑,1,565,565_1_1
565_1,这件衣服的袖子呈蝴蝶翅膀的模样。,2,565,565_1_2
565_1,这里聚集着各种形态的建筑。,3,565,565_1_3
565_2,电视节目的形式越来越多样化。,1,565,565_2_1
565_2,随着社会的变迁，家庭的形态也发生了变化。,2,565,565_2_2
565_2,这一时期 文学/绘画/音乐/艺术 发展为多种多样的形态。,3,565,565_2_3
566_1,〔人种歧视/男女歧视/嫡庶之分/等级歧视〕,1,566,566_1_1
566_1,〔不平等待遇〕,2,566,566_1_2
566_1,〔差别对待/ 被歧视/ 废除……差别〕,3,566,566_1_3
566_1,〔歧视问题严重〕,4,566,566_1_4
566_1,〔不要因人种/年龄/性别/国籍不同而歧视他人。〕,5,566,566_1_5
566_1,〔产品个性化〕,6,566,566_1_6
566_2,他俩性格上的差别很大。,1,566,566_2_1
566_2,这些衣服在不同的商店里价格是有差别的。,2,566,566_2_2
567_1,利用易溶于水的性质,1,567,567_1_1
567_1,这两件事情的性质不同。,2,567,567_1_2
567_1,金属的化学性质,3,567,567_1_3
567_2,〔性格急躁/脾气不好〕,1,567,567_2_1
567_2,〔他脾气不好，所以被人指骂。〕,2,567,567_2_2
567_3,〔很气愤〕,1,567,567_3_1
567_3,〔发脾气/忍不住发脾气〕,2,567,567_3_2
568_1,掌握地形/描述地形/利用地形,1,568,568_1_1
568_1,地形图,2,568,568_1_2
568_1,地形复杂/地形独特/地形险峻,3,568,568_1_3
568_1,他很熟悉这个地方的地形。,4,568,568_1_4
569_1,调查犯罪动机。,1,569,569_1_1
